age,change_type,client_tenure_days,date,driver_type,drivers_cancelled,drivers_created,family_type,new_driver_no,new_expiry_date,new_license_no,new_premium,new_vehicle_no,new_vehicle_type,new_vin,old_expiry_date,old_vehicle_no,old_vehicle_type,old_vin,policy_no,premium,removed_driver_no,removed_license_no,removed_vehicle_no,removed_vehicle_type,removed_vin,vehicles_cancelled,vehicles_created
55,driver_addition,,2018-03-01,spouse,,,,02,,ECUA966ZX,,,,,,,,,00000218,,,,,,,,
32,driver_addition,,2018-03-01,spouse,,,,02,,JPDB385UJ,,,,,,,,,00000441,,,,,,,,
53,driver_addition,,2018-03-01,spouse,,,,02,,WLSW915XG,,,,,,,,,00000522,,,,,,,,
57,driver_addition,,2018-03-01,spouse,,,,02,,DVLU100MN,,,,,,,,,00000589,,,,,,,,
19,driver_addition,,2018-03-01,secondary,,,,03,,RPGU438RW,,,,,,,,,00001194,,,,,,,,
25,driver_addition,,2018-03-01,secondary,,,,03,,IFMU953VS,,,,,,,,,00000588,,,,,,,,
24,driver_addition,,2018-03-01,secondary,,,,03,,AYRL881ZX,,,,,,,,,00000446,,,,,,,,
60,driver_addition,,2018-03-01,spouse,,,,02,,AONT562GP,,,,,,,,,00000504,,,,,,,,
45,driver_addition,,2018-03-01,spouse,,,,02,,FTAL472LS,,,,,,,,,00000892,,,,,,,,
23,driver_addition,,2018-03-01,secondary,,,,04,,JKHF559UT,,,,,,,,,00000244,,,,,,,,
47,driver_removal,,2018-03-01,spouse,,,,,,,,,,,,,,,00000512,,02,MDPU407QR,,,,,
21,driver_removal,,2018-03-01,secondary,,,,,,,,,,,,,,,00000375,,03,YVTX363XH,,,,,
25,driver_removal,,2018-03-01,secondary,,,,,,,,,,,,,,,00001083,,03,NUZZ256AB,,,,,
45,driver_removal,,2018-03-01,spouse,,,,,,,,,,,,,,,00000910,,02,SRON189EW,,,,,
19,driver_removal,,2018-03-01,secondary,,,,,,,,,,,,,,,00000692,,03,QYJR863BU,,,,,
40,driver_removal,,2018-03-01,spouse,,,,,,,,,,,,,,,00000933,,02,ONKV476RB,,,,,
37,driver_removal,,2018-03-01,spouse,,,,,,,,,,,,,,,00000858,,02,DAKI100PR,,,,,
,policy_cancellation,,2018-03-01,,1,,,,,,,,,,,,,,00000786,,,,,,,1,
,policy_cancellation,,2018-03-01,,3,,,,,,,,,,,,,,00000999,,,,,,,2,
,policy_cancellation,,2018-03-01,,1,,,,,,,,,,,,,,00000058,,,,,,,1,
,policy_cancellation,,2018-03-01,,1,,,,,,,,,,,,,,00000013,,,,,,,1,
,new_policy,,2018-03-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00001236,1266.31,,,,,,,1
,new_policy,,2018-03-01,,,3,family_multi_vehicle,,,,,,,,,,,,00001237,1336.63,,,,,,,2
,new_policy,,2018-03-01,,,3,family_multi_vehicle,,,,,,,,,,,,00001238,1171.9,,,,,,,2
,new_policy,,2018-03-01,,,2,family_multi_vehicle,,,,,,,,,,,,00001239,1143.32,,,,,,,2
,new_policy,,2018-03-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00001240,1421.67,,,,,,,1
,new_policy,,2018-03-01,,,2,family_single_vehicle,,,,,,,,,,,,00001241,1409.49,,,,,,,1
,new_policy,,2018-03-01,,,2,family_single_vehicle,,,,,,,,,,,,00001242,1300.75,,,,,,,1
,new_policy,,2018-03-01,,,4,family_multi_vehicle,,,,,,,,,,,,00001243,1252.89,,,,,,,2
,new_policy,,2018-03-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00001244,1458.26,,,,,,,1
,new_policy,,2018-03-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00001245,1571.18,,,,,,,1
,new_policy,,2018-03-01,,,1,single_driver_multi_vehicle,,,,,,,,,,,,00001246,1450.3,,,,,,,2
,new_policy,,2018-03-01,,,2,family_multi_vehicle,,,,,,,,,,,,00001247,1180.18,,,,,,,3
,new_policy,,2018-03-01,,,4,family_multi_vehicle,,,,,,,,,,,,00001248,1281.92,,,,,,,2
,new_policy,,2018-03-01,,,4,family_multi_vehicle,,,,,,,,,,,,00001249,1196.9,,,,,,,3
,new_policy,,2018-03-01,,,2,family_multi_vehicle,,,,,,,,,,,,00001250,1120.37,,,,,,,2
,new_policy,,2018-03-01,,,4,family_multi_vehicle,,,,,,,,,,,,00001251,1185.65,,,,,,,3
,new_policy,,2018-03-01,,,1,single_driver_multi_vehicle,,,,,,,,,,,,00001252,1297.1,,,,,,,3
,new_policy,,2018-03-01,,,2,family_multi_vehicle,,,,,,,,,,,,00001253,1356.54,,,,,,,2
,vehicle_replacement,,2018-04-01,,,,,,,,,05,Hatchback,STKUJGWJ28H6VDC0V,,03,Wagon,2AGY9TAS2YHW5LMHG,00000713,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,02,Wagon,GPB9LXXL5AS8063RU,,01,SUV,S7503DWN1EZ6DV2R2,00000396,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,03,Crossover,GL68K4F48F0UX64CD,,01,Sports Car,CB3G33FJ0RZLP7KAV,00000680,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,02,SUV,RLTR83Y23278Y7ECU,,01,SUV,VYF64T732UYNZ95JD,00000121,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,02,Minivan,CUP1MSH24FDVVJYA4,,01,Minivan,42LU28JM74VAD88J0,00000863,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,02,Sedan,0SRZNR0E0C163258L,,01,Convertible,BKLGP86A7FWSXRJ4U,00000509,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,03,SUV,668Y9RNR909TPXJVU,,01,Truck,GFTB9MX624B6KEP84,00000164,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,02,Hatchback,PVVGCD0201FR6CPM7,,01,SUV,E3AKEE4D2VY973962,00000037,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,02,Coupe,CDN8ASA00BKG4E3K4,,01,Sports Car,C9N1G7RX8NGRYJJX0,00000216,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,03,Wagon,GJ4KTYNX61GPJACHN,,01,Minivan,E6CLAV5R2RSJVYXNF,00000126,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,03,Hatchback,Y1S60NAD3LK2L21UA,,01,SUV,J54P25NG8KTT2YRJ8,00000315,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,05,Minivan,EJYTTU1W1UX48VMYL,,01,SUV,ZPM21TGB4HUTL07C3,00000271,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,02,SUV,SAVGLM7J1T82AJY88,,01,Sports Car,RM4WKMSK0ZSCRRDPG,00001168,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,02,Wagon,AVACF5RT53RZ7VDU2,,01,Sedan,JGUWREL802Y77MR4E,00000728,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,04,Sedan,32UAWUSM64NCD4K80,,02,Truck,B77A7D4P4TDTNHLJ8,00001184,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,03,Sedan,P0DGZSR67WV1HZTZH,,01,Minivan,P7L6FEUK33U25E9NU,00000365,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,05,Minivan,WU7CX0PF5YUD17VF7,,03,Hatchback,VP3NB4PJ0DG55LDNT,00000481,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,02,Minivan,MY34UVTS7WC7KLB0L,,01,Hatchback,PV3D41U69HU7HV978,00000439,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,02,Coupe,N7MZFRGJ1RY5CVX4Z,,01,Minivan,HMZTKJ283XDXD6G6B,00000227,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,04,Crossover,CM0H5MWZ5B2X54C3T,,03,Sedan,9E2NUDHF98LXANEVX,00000875,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,03,Hatchback,9N7S28PG6TY380CWZ,,01,Crossover,7DPEFVMM1SBR10AW3,00000860,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,03,SUV,6ZLC5KUT6Z83SCDDZ,,01,Convertible,5TK0RXS389S3L80ED,00000192,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,04,Minivan,00LDMTYD9U9A9Y7CA,,02,Wagon,SUZSV24M8UBCCSNB6,00000470,,,,,,,,
,vehicle_replacement,,2018-04-01,,,,,,,,,06,Sedan,JEB9UX953RZ8LW2DZ,,05,Hatchback,STKUJGWJ28H6VDC0V,00000713,,,,,,,,
,vehicle_addition,,2018-04-01,,,,,,,,,02,Hatchback,SRUYP2R942E9KR6DD,,,,,00000048,,,,,,,,
,vehicle_addition,,2018-04-01,,,,,,,,,03,Hatchback,DY559FWB89Z5H6RF3,,,,,00000313,,,,,,,,
,vehicle_addition,,2018-04-01,,,,,,,,,02,Hatchback,LXE5YLYK0MKEKSPA0,,,,,00000114,,,,,,,,
,vehicle_addition,,2018-04-01,,,,,,,,,03,Minivan,WB9S6C4E2GMJ8VVZU,,,,,00000036,,,,,,,,
,vehicle_addition,,2018-04-01,,,,,,,,,03,Coupe,A5K8TK1U1G5AN043A,,,,,00001192,,,,,,,,
,vehicle_addition,,2018-04-01,,,,,,,,,02,Hatchback,JNS9URB28ABH84HK2,,,,,00000284,,,,,,,,
,vehicle_addition,,2018-04-01,,,,,,,,,02,Hatchback,M7WKENMF9PU4X9RBM,,,,,00000087,,,,,,,,
,vehicle_addition,,2018-04-01,,,,,,,,,02,Coupe,PJARR71U26AFU3J41,,,,,00000322,,,,,,,,
,vehicle_addition,,2018-04-01,,,,,,,,,02,Sedan,1FKR2WK08XB5SUVAC,,,,,00000159,,,,,,,,
,vehicle_addition,,2018-04-01,,,,,,,,,02,Truck,FFFHTDTA2SN6MF4GP,,,,,00001014,,,,,,,,
,vehicle_addition,,2018-04-01,,,,,,,,,02,Sports Car,8R6C4R4L4PPBAGC9E,,,,,00000032,,,,,,,,
,vehicle_removal,,2018-04-01,,,,,,,,,,,,,,,,00000655,,,,01,Minivan,RDADC8CM3L880LUL0,,
,vehicle_removal,,2018-04-01,,,,,,,,,,,,,,,,00000224,,,,01,Crossover,W4VF9VVC3JEBUKRP9,,
,vehicle_removal,,2018-04-01,,,,,,,,,,,,,,,,00000770,,,,01,Sedan,3Y8LX6TC32S6BXA6M,,
31,driver_addition,,2018-04-01,spouse,,,,02,,IILT195VQ,,,,,,,,,00001104,,,,,,,,
17,driver_addition,,2018-04-01,secondary,,,,04,,JUNB906SZ,,,,,,,,,00001175,,,,,,,,
20,driver_addition,,2018-04-01,secondary,,,,03,,KJDW149RA,,,,,,,,,00000002,,,,,,,,
20,driver_addition,,2018-04-01,secondary,,,,04,,ZPEN309XK,,,,,,,,,00001092,,,,,,,,
25,driver_addition,,2018-04-01,secondary,,,,03,,CWRZ429ZD,,,,,,,,,00000190,,,,,,,,
21,driver_addition,,2018-04-01,secondary,,,,03,,JXOX249XL,,,,,,,,,00000426,,,,,,,,
16,driver_addition,,2018-04-01,secondary,,,,04,,BUNO323HG,,,,,,,,,00000874,,,,,,,,
16,driver_addition,,2018-04-01,secondary,,,,03,,FUJK676KT,,,,,,,,,00001180,,,,,,,,
35,driver_addition,,2018-04-01,spouse,,,,02,,OHQW185EC,,,,,,,,,00000764,,,,,,,,
17,driver_addition,,2018-04-01,secondary,,,,02,,IJRO661HK,,,,,,,,,00001250,,,,,,,,
19,driver_addition,,2018-04-01,secondary,,,,03,,APRU572UG,,,,,,,,,00001072,,,,,,,,
49,driver_addition,,2018-04-01,spouse,,,,02,,GZGN498ZT,,,,,,,,,00000865,,,,,,,,
40,driver_addition,,2018-04-01,spouse,,,,02,,QBLV983RF,,,,,,,,,00000862,,,,,,,,
22,driver_addition,,2018-04-01,secondary,,,,03,,WOGZ323LH,,,,,,,,,00000221,,,,,,,,
51,driver_removal,,2018-04-01,spouse,,,,,,,,,,,,,,,00000564,,02,IAIT616NX,,,,,
21,driver_removal,,2018-04-01,secondary,,,,,,,,,,,,,,,00000455,,03,JAQM866PH,,,,,
21,driver_removal,,2018-04-01,secondary,,,,,,,,,,,,,,,00000015,,04,YBXY687CN,,,,,
24,driver_removal,,2018-04-01,secondary,,,,,,,,,,,,,,,00000252,,03,OMVU018ZG,,,,,
29,driver_removal,,2018-04-01,spouse,,,,,,,,,,,,,,,00001044,,02,HRUR241JP,,,,,
27,driver_removal,,2018-04-01,spouse,,,,,,,,,,,,,,,00001112,,02,BSWU067EQ,,,,,
20,driver_removal,,2018-04-01,secondary,,,,,,,,,,,,,,,00000155,,03,RCRI556EU,,,,,
23,driver_removal,,2018-04-01,secondary,,,,,,,,,,,,,,,00000451,,03,DZPE075AM,,,,,
43,driver_removal,,2018-04-01,spouse,,,,,,,,,,,,,,,00000977,,02,LOTW313NH,,,,,
,policy_cancellation,,2018-04-01,,2,,,,,,,,,,,,,,00000855,,,,,,,2,
,policy_cancellation,,2018-04-01,,1,,,,,,,,,,,,,,00000579,,,,,,,3,
,policy_cancellation,,2018-04-01,,3,,,,,,,,,,,,,,00000060,,,,,,,3,
,policy_cancellation,,2018-04-01,,3,,,,,,,,,,,,,,00001250,,,,,,,2,
,policy_cancellation,,2018-04-01,,3,,,,,,,,,,,,,,00000015,,,,,,,2,
,new_policy,,2018-04-01,,,3,family_multi_vehicle,,,,,,,,,,,,00001254,1137.62,,,,,,,3
,new_policy,,2018-04-01,,,1,family_single_vehicle,,,,,,,,,,,,00001255,1166.91,,,,,,,1
,new_policy,,2018-04-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00001256,1434.28,,,,,,,1
,new_policy,,2018-04-01,,,3,family_multi_vehicle,,,,,,,,,,,,00001257,1509.98,,,,,,,2
,new_policy,,2018-04-01,,,4,family_multi_vehicle,,,,,,,,,,,,00001258,1206.96,,,,,,,4
,new_policy,,2018-04-01,,,4,family_multi_vehicle,,,,,,,,,,,,00001259,1438.99,,,,,,,2
,new_policy,,2018-04-01,,,2,family_multi_vehicle,,,,,,,,,,,,00001260,1184.31,,,,,,,3
,new_policy,,2018-04-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00001261,1413.85,,,,,,,1
,new_policy,,2018-04-01,,,2,family_single_vehicle,,,,,,,,,,,,00001262,1230.9,,,,,,,1
,new_policy,,2018-04-01,,,1,family_single_vehicle,,,,,,,,,,,,00001263,1641.33,,,,,,,1
,new_policy,,2018-04-01,,,2,family_multi_vehicle,,,,,,,,,,,,00001264,1251.98,,,,,,,3
,new_policy,,2018-04-01,,,4,family_multi_vehicle,,,,,,,,,,,,00001265,1169.46,,,,,,,3
,new_policy,,2018-04-01,,,1,single_driver_multi_vehicle,,,,,,,,,,,,00001266,1256.92,,,,,,,3
,new_policy,,2018-04-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00001267,1405.62,,,,,,,1
,new_policy,,2018-04-01,,,4,family_multi_vehicle,,,,,,,,,,,,00001268,1240.94,,,,,,,4
,new_policy,,2018-04-01,,,4,family_multi_vehicle,,,,,,,,,,,,00001269,1328.91,,,,,,,2
,new_policy,,2018-04-01,,,2,family_single_vehicle,,,,,,,,,,,,00001270,1341.59,,,,,,,1
,new_policy,,2018-04-01,,,3,family_multi_vehicle,,,,,,,,,,,,00001271,1177.74,,,,,,,3
,vehicle_replacement,,2018-05-01,,,,,,,,,03,Sports Car,AXY9EUYW38Z9D2SJ8,,01,Hatchback,120Y24Z392HHWYBGK,00000570,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,03,Hatchback,9DCLJD5M76YNSMMVU,,02,Convertible,U81ZXJ1N22E4BD569,00000922,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,04,Sedan,NX4312SL3M1G7A599,,03,Truck,TDF2L4SA2TZCLZC33,00001057,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,02,Wagon,R2XST1FJ6L7GBXVM3,,01,Coupe,N9HKH6MX1DRG74NA5,00000596,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,02,Sports Car,AV515SU74K5CZTJCX,,01,Sports Car,EAMBJUZP1HML09FJB,00001051,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,02,Wagon,9XNZLTZV1MMVGKR08,,01,Crossover,AX9NM4P016XPYZAKV,00001270,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,03,Truck,ZD545TLR99MXH3LFC,,01,Wagon,KP4LKWNK4UMZS5ASD,00000066,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,03,Sports Car,Z5WC1D8T9NHLJS7VM,,01,SUV,54KKH6947A0MSYZ5Z,00000637,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,03,Truck,VFRBBSLX4MTDX5XAB,,02,Hatchback,E5GEKABH4WUH7RH3F,00000935,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,04,Wagon,GF7HGFRK370XUKY7A,,03,Minivan,XAZ5CBXY37LXY9B1R,00000893,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,03,Sports Car,FTX3S01B4LAK28GJK,,01,Crossover,SW6A3HJA0NZ3GDDDT,00000737,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,05,Coupe,RY09CPMF5GB0L3S4T,,01,Hatchback,7198MG6W6DBT09MPY,00000992,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,02,Sedan,9XZ4WDHT6VPUFXV0H,,01,Convertible,Z4SUU7HW1P57X14TN,00000788,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,03,Sedan,60M8XREV9684T8KN9,,02,SUV,EWUYSVN10DK49CDUF,00000623,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,03,Crossover,MZA5S6PU2SST5JHLM,,02,Wagon,GPB9LXXL5AS8063RU,00000396,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,05,Wagon,HG8J71LB2JPAN2Z9Y,,02,Coupe,ENM3VT4M5WT754ZN5,00001133,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,04,Minivan,YP1FWTLD4RAYG6T8J,,02,Crossover,T3J7RMYJ9GE9AKFVN,00000658,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,02,Wagon,AEZ7N6NS7EBH7LKKF,,01,Sports Car,PHS79WXH1FNC2VTN2,00000865,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,03,Sedan,JAHF8ALM62ZD75CZJ,,02,Convertible,DZY0YZ6729A2RDJB4,00000726,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,03,Minivan,ENVDUZXY19CECYR3V,,01,Wagon,XHGXJMPY495R7L6PX,00000638,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,05,Truck,XEY9ACL44NEBTNGX2,,01,Sports Car,V3JZN7DG7RPCXS6N4,00000937,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,03,Sedan,5CMY7ETS183F989B5,,02,Minivan,6D4LFKNV67PKAP3WE,00000898,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,03,Coupe,F8K1BPPN1NRXWLRW8,,01,Hatchback,7W0NFAT14R1B9F68N,00000763,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,02,Crossover,CT3XRWY86AGPM0A1F,,01,Crossover,0DAF3Y6U5CCG6AY7F,00000732,,,,,,,,
,vehicle_replacement,,2018-05-01,,,,,,,,,04,Coupe,60EW1LS64PAW9U739,,02,Truck,C0A7472N5NN87447W,00000638,,,,,,,,
,vehicle_addition,,2018-05-01,,,,,,,,,03,Sports Car,2EUBW46Z6NHKKRBP0,,,,,00000788,,,,,,,,
,vehicle_addition,,2018-05-01,,,,,,,,,06,SUV,U7DUNGGK6KTYF35FG,,,,,00000539,,,,,,,,
,vehicle_addition,,2018-05-01,,,,,,,,,03,Hatchback,J96G9RLW7UMM78ECA,,,,,00000133,,,,,,,,
,vehicle_addition,,2018-05-01,,,,,,,,,04,Sports Car,D5E91CUG04PFU16MD,,,,,00000597,,,,,,,,
,vehicle_addition,,2018-05-01,,,,,,,,,02,Sedan,CHTDXP885FNV0D7CG,,,,,00000499,,,,,,,,
,vehicle_addition,,2018-05-01,,,,,,,,,02,Sports Car,UWCCFFHE8WFNG0M8P,,,,,00000639,,,,,,,,
,vehicle_addition,,2018-05-01,,,,,,,,,02,Minivan,K6R26SX54DSLHZEDZ,,,,,00000500,,,,,,,,
,vehicle_addition,,2018-05-01,,,,,,,,,03,Minivan,0CLDLDG17WJ80Z2RJ,,,,,00000889,,,,,,,,
,vehicle_addition,,2018-05-01,,,,,,,,,02,Convertible,L3MSM7CU189MXR14D,,,,,00000450,,,,,,,,
,vehicle_addition,,2018-05-01,,,,,,,,,03,Minivan,6A5NGD8510PWW9JXB,,,,,00000472,,,,,,,,
,vehicle_addition,,2018-05-01,,,,,,,,,02,Truck,JRPMJ32B1SUU1YCGL,,,,,00001068,,,,,,,,
,vehicle_removal,,2018-05-01,,,,,,,,,,,,,,,,00000360,,,,01,Truck,4R87H0T01D8Z6LFL8,,
,vehicle_removal,,2018-05-01,,,,,,,,,,,,,,,,00000389,,,,03,Convertible,80B3CX1R8G8MP7EUT,,
47,driver_addition,,2018-05-01,spouse,,,,02,,QNMC835RH,,,,,,,,,00001110,,,,,,,,
23,driver_addition,,2018-05-01,secondary,,,,03,,BHVU605LF,,,,,,,,,00000012,,,,,,,,
20,driver_addition,,2018-05-01,secondary,,,,04,,JYLT555TA,,,,,,,,,00000944,,,,,,,,
23,driver_addition,,2018-05-01,secondary,,,,04,,RCLI419RM,,,,,,,,,00000127,,,,,,,,
26,driver_addition,,2018-05-01,spouse,,,,02,,QIRI755RU,,,,,,,,,00000267,,,,,,,,
22,driver_addition,,2018-05-01,secondary,,,,03,,AYON429VT,,,,,,,,,00000688,,,,,,,,
29,driver_addition,,2018-05-01,spouse,,,,02,,BQJZ853VE,,,,,,,,,00000752,,,,,,,,
23,driver_addition,,2018-05-01,secondary,,,,03,,EVHW132TU,,,,,,,,,00000247,,,,,,,,
36,driver_addition,,2018-05-01,spouse,,,,02,,SUZR414OW,,,,,,,,,00000264,,,,,,,,
30,driver_addition,,2018-05-01,spouse,,,,02,,TXXY469EQ,,,,,,,,,00000640,,,,,,,,
16,driver_addition,,2018-05-01,secondary,,,,03,,WTBC238ER,,,,,,,,,00000065,,,,,,,,
50,driver_addition,,2018-05-01,spouse,,,,02,,TUZI917MV,,,,,,,,,00000452,,,,,,,,
45,driver_addition,,2018-05-01,spouse,,,,02,,IETX332BZ,,,,,,,,,00000638,,,,,,,,
55,driver_addition,,2018-05-01,spouse,,,,02,,RNKM415UX,,,,,,,,,00000643,,,,,,,,
54,driver_addition,,2018-05-01,spouse,,,,02,,GMZJ792KB,,,,,,,,,00000263,,,,,,,,
25,driver_addition,,2018-05-01,secondary,,,,03,,TPMU982AO,,,,,,,,,00000504,,,,,,,,
18,driver_addition,,2018-05-01,secondary,,,,04,,TZZR856SG,,,,,,,,,00000763,,,,,,,,
23,driver_removal,,2018-05-01,secondary,,,,,,,,,,,,,,,00000382,,03,FCKF820EF,,,,,
25,driver_removal,,2018-05-01,secondary,,,,,,,,,,,,,,,00000133,,03,HLUW026WM,,,,,
22,driver_removal,,2018-05-01,secondary,,,,,,,,,,,,,,,00001095,,03,CSED050AG,,,,,
59,driver_removal,,2018-05-01,spouse,,,,,,,,,,,,,,,00000030,,02,AATD552DH,,,,,
54,driver_removal,,2018-05-01,spouse,,,,,,,,,,,,,,,00000668,,02,ORXZ613VB,,,,,
25,driver_removal,,2018-05-01,secondary,,,,,,,,,,,,,,,00000487,,03,PTML425MR,,,,,
33,driver_removal,,2018-05-01,spouse,,,,,,,,,,,,,,,00000746,,02,ZRHK924OF,,,,,
,policy_cancellation,,2018-05-01,,1,,,,,,,,,,,,,,00000227,,,,,,,1,
,policy_cancellation,,2018-05-01,,1,,,,,,,,,,,,,,00000957,,,,,,,1,
,policy_cancellation,,2018-05-01,,1,,,,,,,,,,,,,,00000084,,,,,,,1,
,policy_cancellation,,2018-05-01,,2,,,,,,,,,,,,,,00000088,,,,,,,3,
,policy_cancellation,,2018-05-01,,1,,,,,,,,,,,,,,00000039,,,,,,,2,
,new_policy,,2018-05-01,,,3,family_multi_vehicle,,,,,,,,,,,,00001272,1155.15,,,,,,,4
,new_policy,,2018-05-01,,,2,family_single_vehicle,,,,,,,,,,,,00001273,1208.37,,,,,,,1
,new_policy,,2018-05-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00001274,1524.82,,,,,,,1
,new_policy,,2018-05-01,,,2,family_multi_vehicle,,,,,,,,,,,,00001275,1195.21,,,,,,,2
,new_policy,,2018-05-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00001276,1297.75,,,,,,,1
,new_policy,,2018-05-01,,,4,family_multi_vehicle,,,,,,,,,,,,00001277,1394.59,,,,,,,2
,new_policy,,2018-05-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00001278,1475.25,,,,,,,1
,new_policy,,2018-05-01,,,3,family_multi_vehicle,,,,,,,,,,,,00001279,1132.91,,,,,,,4
,new_policy,,2018-05-01,,,1,family_single_vehicle,,,,,,,,,,,,00001280,1372.72,,,,,,,1
,new_policy,,2018-05-01,,,3,family_multi_vehicle,,,,,,,,,,,,00001281,1370.31,,,,,,,2
,new_policy,,2018-05-01,,,3,family_multi_vehicle,,,,,,,,,,,,00001282,1483.42,,,,,,,2
,new_policy,,2018-05-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00001283,1751.03,,,,,,,1
,new_policy,,2018-05-01,,,2,family_single_vehicle,,,,,,,,,,,,00001284,1628.88,,,,,,,1
,new_policy,,2018-05-01,,,4,family_multi_vehicle,,,,,,,,,,,,00001285,1186.39,,,,,,,4
,new_policy,,2018-05-01,,,3,family_multi_vehicle,,,,,,,,,,,,00001286,1178.43,,,,,,,3
,new_policy,,2018-05-01,,,2,family_multi_vehicle,,,,,,,,,,,,00001287,1171.7,,,,,,,3
,new_policy,,2018-05-01,,,4,family_multi_vehicle,,,,,,,,,,,,00001288,1088.12,,,,,,,2
,new_policy,,2018-05-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00001289,1329.99,,,,,,,1
,vehicle_replacement,,2018-06-01,,,,,,,,,04,Truck,DBP546AC76DEUCPYG,,01,Crossover,RGCLA9H24GRPDRY0U,00000128,,,,,,,,
,vehicle_replacement,,2018-06-01,,,,,,,,,02,Crossover,FHK5ZMT75JX8PMZL3,,01,Sports Car,52CKNBJW4TERUDPGH,00000154,,,,,,,,
,vehicle_replacement,,2018-06-01,,,,,,,,,03,Hatchback,WSDZCSCC4ZPS1GDJ6,,01,SUV,E5TB5E8E49DKWRM4Y,00000693,,,,,,,,
,vehicle_replacement,,2018-06-01,,,,,,,,,03,Sedan,DANDDCJK754WN8R5J,,02,Sedan,LTE7VLEE2XULRAXBH,00000810,,,,,,,,
,vehicle_replacement,,2018-06-01,,,,,,,,,02,Sedan,3LJ3YYEF0FH6WSBM0,,01,Hatchback,UD2D6R9U7JA9K3833,00000397,,,,,,,,
,vehicle_replacement,,2018-06-01,,,,,,,,,03,Coupe,3YG8HDYA9Z3ZMBYE6,,02,Sedan,MNLA8WTS75KDEMF1E,00000710,,,,,,,,
,vehicle_replacement,,2018-06-01,,,,,,,,,03,Minivan,FKNRSY2V6DE8SUW6S,,01,Coupe,30UBKVBR3JUTVJPJE,00001194,,,,,,,,
